Date,Time,Link,Title,Content
2018/08/13,12:54,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889537/latest-news,港股半日沽空金額62.6億元  佔可沽空股份成交20.7%,港股半日沽空金額62.6億元，佔可沽空股份成交金額302.8億元之20.7%。上日為18.6%。騰訊(00700.HK) 沽空 $6.47億; 比率 22.564%   沽空比率22.6%，三日平均為16.8%。中國平安(02318.HK)  -1.050 (-1.459%)    沽空 $3.25億; 比率 36.058%   沽空比率36.1%，三日平均為33.4%。南方A50(02822.HK)  -0.180 (-1.385%)    沽空 $2.83億; 比率 82.959%   沽空比率83%，三日平均為73.9%。
2018/08/13,12:26,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889536/latest-news,《公司業績》天虹紡織(02678.HK)半年純利跌6.6%至6億人幣  中期息23港仙,天虹紡織(02678.HK) 沽空 $47.90萬; 比率 19.415%   公布截至今年6月底止中期業績，純利6.02億元人民幣(下同)，按年跌6.6%；每股盈利0.66元。派中期息23港仙，上年同期24港仙。淨利潤率下跌1.8個百分點至6.9%。若扣除2017年收購牛仔服裝業務的一次性收益的影響，股權持有人應佔溢利將上升20.9%約1.04億元，淨利潤率將上升0.1個百分點。期內，營業額88.12億元，按年升18.3%，其中，紗線銷售達73.1億元，佔總收入約83%。毛利按年升28.8%至14.77億元，毛利率上升1.4個百分點至16.8%。上半年，集團資本開支約7.94億元(上年同期為2.95億元)，主要與期內在越南及中國在建的紗線產能相關。
2018/08/13,12:25,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889533/latest-news,中信股份(00267.HK)附屬中信有限擬發行30億人幣超短期融資券,中信股份(00267.HK) 沽空 $4.59百萬; 比率 32.312%   公布，全資附屬中信有限擬發行今年度第一期超短期融資券，採取固定利率方式，按面值發行，票面利率由中信有限與主承銷商和聯席主承銷商根據集中簿記建檔結果協商一致確定，本期擬發行金額30億元人民幣。擬發行期限為270天。
2018/08/13,12:20,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889532/latest-news,《大行報告》德銀下調舜宇(02382.HK)目標價至158元 料手機攝像模組毛利率僅屬短期回落,德銀發表報告表示，舜宇光學(02382.HK) 沽空 $6.85千萬; 比率 16.273%   價自6月20日以來已累跌21%(對比本港股市指數累跌4.4%)，當其指手機攝像模組(CCM)分別毛利會按年回落(對比市場原預期為輕微上升)，此導致其股價呈現下跌。市場亦關注舜宇未來收入增長趨勢，包括產品平均售價、市佔率能否提升等。該行表示，重申對舜宇光學「買入」投資評級，下調目標價由170元降至158元，此相當預測明年市盈率25倍、動態市盈率0.8倍，基於其短期毛利壓力，下調對其2018年及2019年每股盈利預測各13%及7%。德銀預期舜宇光學今年毛利率會回落，但明年可望回升，指內地手機攝像模組代工商訂價承壓，因Oppo、Vivo於首季削減訂單，令今年手機鏡頭缺乏升級(除了華為推出「P20 Pro」外)。但展望今年下半年，市場估計舜宇隨著推出更佳產品組合，毛利率可望復甦，隨著內地手機商升級手機鏡頭配置，料舜宇2019年毛利率可望提升。
2018/08/13,12:20,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889531/latest-news,世紀睿科(01450.HK)附屬與Vislink達成戰略合作關係,"世紀睿科(01450.HK)公布，旗下全資附屬公司Cogent於本月2日與納斯達克上市公司xG Technology,Inc.旗下全資附屬公司Vislink達成一項備忘錄。依據該等備忘錄，Vislink與Cogent將建立戰略合作夥伴關係，Vislink將會在中國以外的地區幫助推廣及銷售Cogent的產品及解決方案。公司指，Cogent致力於研發及銷售傳輸設備，包括4G便攜式傳輸設備、3G或4G捆綁傳輸解決方案及無線微波傳輸設備等，該等設備可為各類型直播項目提供高質及流暢的直播畫面與信號回傳服務。Vislink在全球轉播行業擁有逾40年的設計與製造市場領先解決方案的經驗，例如射頻無線攝像解決方案及衛星通話解決方案。集團自成立以來，一直與Vislink保持長期商業關係。戰略合作夥伴關係的建立推進Vislink及集團達成更廣泛及更深入的合作，無疑是有利於雙方長期發展的雙贏局面，相信能借此進一步提升集團在海外市場的市場份額及整體競爭力。"
2018/08/13,12:19,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889535/latest-news,《公司業績》利福國際(01212.HK)半年純利8.83億元跌48.7%  派中期息29.5仙,"利福國際(01212.HK) 沽空 $44.92萬; 比率 4.678%   公布截至今年6月底止中期業績，持續經營業務營業額21.13億元，按年升26.2%。純利8.83億元，按年跌48.7%；每股盈利0.551元。派中期息29.5仙，按年升2.1%。公司指，在消費性開支增長動力強勁及入境旅遊業復蘇的帶動下，銅鑼灣崇光於回顧期內的銷售收入錄得20.1%的升幅。透過在門店翻新計劃完成後提供更完善的購物體驗，整體客流量增加7.1%，逗留購買比率由去年同期上升2.3個百分點至34.7%，而平均每宗交易額(不包括崇光超市超級市場的交易額)則由去年的1,344元增加至1,482元。於5月舉行之半年一度的崇光「感謝周」再次廣受顧客歡迎，並錄得破記錄的銷售收入，由去年5月同期舉行的「感謝周」之10.92億元，上升19.7%至13.07億元。尖沙咀崇光於期內銷售收入增加42.8%。化妝品及護膚產品繼續為尖沙咀店的主要增長動力，銷售額於回顧期內增加55.4%。受惠於入境旅遊業及本地需求回勇，尖沙咀崇光延續強勁增長勢頭，平均每宗交易額及客流量均較去年同期有所增加。與銅鑼灣店情況相若，尖沙咀崇光的5月「感謝周」活動廣受歡迎，取得破記錄的銷售收入4.29億元，較去年同一活動上升41.9%。"
2018/08/13,12:18,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889530/latest-news,《公司業績》寶勝國際(03813.HK)中期純利3.07億人民幣升2.8%  不派息(更正),寶勝國際(03813.HK) 沽空 $23.49萬; 比率 3.484%   公布6月止上半年業績，實現營業收入112.02億人民幣(下同)，按年增加17.7%。錄得純利3.07億元，增長2.8%，每股盈利5.88分。不派中期息。期內，毛利37.56億元，增加14.1%；毛利率33.5%，下降1.1個百份點，主要由於渠道組合變動及折扣增加以及為新興品牌清貨所致。
2018/08/13,12:12,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889528/latest-news,"半日深股通錄892萬人幣淨流入  南向淨流入2,950萬人幣","半日深股通交易額度剩餘519.91億元人民幣(下同)，即淨流入892萬元。港股通交易額度剩餘419.71億元，即淨流入2,950萬元。"
2018/08/13,12:12,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889527/latest-news,半日滬股通錄3.12億人幣淨流出  南向淨流入10.31億人幣,半日滬股通交易額度剩餘523.12億元人民幣(下同)，即淨流出3.12億元。港股通交易額度剩餘409.69億元，即淨流入10.31億元。
2018/08/13,12:12,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889529/latest-news,《窩輪市場》認股證佔大市半日成交23%,港股半日成交454.82億元。認股證佔23%，達104.48億元。藍籌及國企成交133.65億元及114.68億元，分別佔29.4%及25.2%。
2018/08/13,12:11,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889534/latest-news,《半日總結》恆指跌519點 藍籌新貴逆升 教育股捱沽,"港股今早隨外圍急挫穿二萬八關，美股道指收跌196點或0.8%，市場憂土耳其「爆煲」蔓延至其他市場，拖累恆指今早低開409點或1.4%，最多挫逾530點，低見27,831點。半日恆指挫519點或1.8%，報27,847點。國指挫229點或2.1%，報10,713點。成交454.82億。藍籌股近乎全線下挫，騰訊(00700.HK) 沽空 $6.47億; 比率 22.564%   跌2.3%報361.4元；舜宇(02382.HK)  -5.800 (-4.589%)    沽空 $6.85千萬; 比率 16.273%   及瑞聲(02018.HK)  -2.800 (-2.950%)    沽空 $1.57千萬; 比率 9.660%   跌4.7%及3.5%。中移動(00941.HK)  -1.300 (-1.809%)    沽空 $9.30千萬; 比率 19.606%   匯控(00005.HK)  -0.550 (-0.758%)    沽空 $1.22億; 比率 21.905%   跌1.5%及0.4%，港鐵(00066.HK)  -0.500 (-1.248%)    沽空 $2.38千萬; 比率 8.681%   未止挫，今再跌2.4%。恆指公司上周五公布季檢結果，東亞銀行(00023.HK)  -1.750 (-5.785%)    沽空 $6.95千萬; 比率 44.823%   是三十四年來首度被踢出藍籌，股價今急跌6.3%，是跌幅最大藍籌；同遭剔出藍籌的招商局港口(00144.HK)  -0.600 (-3.659%)    沽空 $3.88千萬; 比率 38.585%   跌4.6%。中生製藥(01177.HK)  +0.440 (+4.247%)    沽空 $4.79千萬; 比率 9.339%   及申洲國際(02313.HK)  +1.600 (+1.690%)    沽空 $2.54千萬; 比率 5.567%   齊染藍，股價分別逆市升3.9%及3.5%。長實集團(01113.HK)  -0.750 (-1.296%)    沽空 $3.69千萬; 比率 19.525%   夥長建(01038.HK)  -0.500 (-0.865%)    沽空 $9.04百萬; 比率 16.262%   及電能(00006.HK)  -0.750 (-1.340%)    沽空 $2.13千萬; 比率 37.272%   擬以信託收購澳洲APA，三股跌幅介乎1%-1.5%。金融股受壓，友邦(01299.HK)  -0.900 (-1.300%)    沽空 $1.58億; 比率 36.483%   跌2.2%。工行(01398.HK)  -0.060 (-1.038%)    沽空 $2.65億; 比率 40.788%   及建行(00939.HK)  -0.100 (-1.425%)    沽空 $2.75億; 比率 26.757%   齊跌1.6%。中國平安(02318.HK)  -1.050 (-1.459%)    沽空 $3.25億; 比率 36.058%   、國壽(02628.HK)  -0.240 (-1.253%)    沽空 $1.01億; 比率 34.725%   跌2%及1.5%。華融(02799.HK)  -0.090 (-4.615%)    沽空 $1.83千萬; 比率 21.805%   挫5.6%。上市教育股大成交下挫，內地擬加強監管民辦學校，新高教(02001.HK)  -2.100 (-30.172%)    沽空 $6.59百萬; 比率 3.053%   、楓葉教育(01317.HK)  -1.970 (-30.308%)    沽空 $1.05億; 比率 22.378%   、宇華教育(06169.HK)  -1.810 (-33.769%)    沽空 $7.23千萬; 比率 19.806%   、天立教育(01773.HK)  -1.190 (-37.072%)   及睿見教育(06068.HK)  -2.750 (-40.205%)    沽空 $3.51千萬; 比率 19.404%   瀉26.2%-38.6%。希望教育(01765.HK)  -0.520 (-24.074%)   挫18.5%。新股千盛集團控股(08475.HK.HK)今早首掛，半日收報0.6元，較上市價0.72元，低出16.7%。(ca/)"
2018/08/13,12:06,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889524/latest-news,《新股表現》千盛(08475.HK)半日收0.6元  低上市價近17%,"千盛集團(08475.HK)暗盤開報0.83元，最高見0.95元遇阻，低收0.74元，僅高上市價2.8%；該股首掛開報0.7元，最高見0.71元已「行人止步」，掉頭低見0.58元，半日收0.6元，較上市價0.72元，低16.7%，半日成交9,755萬股，涉資6,842萬元。千盛是次來港上創業板合共發售1億股，其中10%公開發售獲87倍超購，已啟動回撥機制佔比增至40%，認購一手中籤率40%；股份以偏向招股範圍(0.5-0.8元)上限定價，料集資淨額3,870萬元，其中58.1%用於開發更多餐廳品牌，13.7%用作還債，6.5%透過取得新特許經營品牌發展業務。上市獨家保薦人力高企業融資。千盛是一間總部設於新加坡的多品牌餐廳集團，主要以特許經營模式營運，集團提供韓國及日本菜，主打休閒餐飲概念，以新加坡、馬來西亞及印尼中產大眾市場為目標顧客群。"
2018/08/13,12:06,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889525/latest-news,華僑銀行：12月上調P按息機會率較9月大,華僑銀行經濟師謝棟銘及華僑永亨銀行經濟師李若凡發表報告，指上周本港各大銀行陸續上調按揭貸款利率10個基點。過去幾年，約80%新批核的按揭貸款以一個月港元拆息計價。然而，由於港元拆息今年以來呈現上漲趨勢，H按利率(一個月港元拆息+1.3厘/1.4厘)自4月以來持續處於利率上限(2.15厘)的上方，導致銀行只能以上限利率收取利息。另報告稱，港元拆息上升，促使各大銀行相繼上調港元定期存款利率，以爭奪更多港元存款。在資金成本上升的情況下，銀行淨息差持續受壓。展望未來，報告預計寬裕流動性，將促使港元在短期內觸碰弱方兌換保證水平。然而，在沒有海外投機壓力的背景下，即使金管局出手接盤，規模和步伐也可能是有序及溫和的。再加上短期內不再有大型IPO，華僑銀行預計港元拆息重返6、7月份高位的難度較大。總括而言，報告認為12月上調最優惠貸款利率的概率較9月大。在此情況下，銀行或許進一步上調按揭貸款利率10個基點，以緩解淨息差壓力。另一方面，第二季經濟增速由首季度下修後的4.6%下滑至3.5%。儘管增速有所下滑，但仍處於穩健水平，主要是因為私人消費(按年增長6.1%)、政府支出(按年上升4.4%)、貨物出口(按年增加4.6%)，以及服務出口(按年上漲6.1%)保持強勁增長。不過，邁入今年下半年，華僑銀行預計貿易戰擔憂及全球主要央行逐步收緊貨幣政策，將使經濟增速進一步放緩。整體而言，若貿易戰沒有升級，2018年經濟料按年擴張3.6%。否則，不排除經濟按年增速僅達3.2%的可能。
2018/08/13,12:05,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889521/latest-news,《半日速報》恆指跌519點 東亞跌逾6%,"恆指半日收27,847點，跌519點或1.8%。國指跌230點或2.1%，報10,713點。活躍重磅股表現:騰訊 (00700.HK) 沽空 $6.47億; 比率 22.564%    收361.4元，下跌2.3%；友邦 (01299.HK)  -0.900 (-1.300%)    沽空 $1.58億; 比率 36.483%    收67.7元，下跌2.2%；平安 (02318.HK)  -1.050 (-1.459%)    沽空 $3.25億; 比率 36.058%    收70.5元，下跌2.0%；建行 (00939.HK)  -0.110 (-1.567%)    沽空 $2.75億; 比率 26.757%    收6.91元，下跌1.6%；工行 (01398.HK)  -0.060 (-1.038%)    沽空 $2.65億; 比率 40.788%    收5.69元，下跌1.6%；匯控 (00005.HK)  -0.550 (-0.758%)    沽空 $1.22億; 比率 21.905%    收72.3元，下跌0.4%；異動成份股:東亞 (00023.HK)  -1.750 (-5.785%)    沽空 $6.95千萬; 比率 44.823%    收28.35元，下跌6.3%；中國華融 (02799.HK)  -0.080 (-4.103%)    沽空 $1.83千萬; 比率 21.805%    收1.84元，下跌5.6%；眾安 (06060.HK)  -1.550 (-4.155%)    沽空 $8.50百萬; 比率 30.481%    收35.2元，下跌5.6%；國航 (00753.HK)  -0.310 (-4.410%)    沽空 $6.13百萬; 比率 8.734%    收6.66元，下跌5.3%；舜宇 (02382.HK)  -5.800 (-4.589%)    沽空 $6.85千萬; 比率 16.273%    收120.5元，下跌4.7%；招商局港口 (00144.HK)  -0.600 (-3.659%)    沽空 $3.88千萬; 比率 38.585%    收15.64元，下跌4.6%；人保 (01339.HK)  -0.150 (-4.132%)    沽空 $6.73百萬; 比率 15.259%    收3.47元，下跌4.4%；碧桂園 (02007.HK)  -0.400 (-3.373%)    沽空 $2.76千萬; 比率 8.865%    收11.34元，下跌4.4%；廣發証券 (01776.HK)  -0.400 (-3.704%)    沽空 $4.44百萬; 比率 40.005%    收10.34元，下跌4.3%；旺旺 (00151.HK)  -0.230 (-3.698%)    沽空 $1.21千萬; 比率 33.436%    收5.96元，下跌4.2%；財險 (02328.HK)  -0.330 (-3.310%)    沽空 $4.25千萬; 比率 19.958%    收9.56元，下跌4.1%；萬科 (02202.HK)  -0.550 (-2.200%)    沽空 $1.69千萬; 比率 12.672%    收24.05元，下跌3.8%；招行 (03968.HK)  -0.800 (-2.623%)    沽空 $5.97千萬; 比率 20.763%    收29.4元，下跌3.6%；申洲 (02313.HK)  +1.600 (+1.690%)    沽空 $2.54千萬; 比率 5.567%    收98.05元，上升3.5%；瑞聲 (02018.HK)  -2.800 (-2.950%)    沽空 $1.57千萬; 比率 9.660%    收91.55元，下跌3.5%；海通證券 (06837.HK)  -0.200 (-2.670%)    沽空 $1.65千萬; 比率 42.487%    收7.23元，下跌3.5%；蒙牛 (02319.HK)  -0.550 (-2.350%)    沽空 $6.90百萬; 比率 14.697%    收22.6元，下跌3.4%；郵儲銀行 (01658.HK)  -0.190 (-3.675%)    沽空 $3.80百萬; 比率 12.467%    收5元，下跌3.3%；銀娛 (00027.HK)  -1.400 (-2.357%)    沽空 $6.15千萬; 比率 22.597%    收57.45元，下跌3.3%；中信証券 (06030.HK)  -0.380 (-2.480%)    沽空 $1.96千萬; 比率 25.259%    收14.82元，下跌3.3%；聯通 (00762.HK)  -0.280 (-2.923%)    沽空 $4.33千萬; 比率 25.900%    收9.27元，下跌3.2%；華能 (00902.HK)  -0.110 (-2.079%)    沽空 $6.66百萬; 比率 8.587%    收5.12元，下跌3.2%；新華保險 (01336.HK)  -0.800 (-2.312%)    沽空 $5.33百萬; 比率 10.684%    收33.5元，下跌3.2%；神華 (01088.HK)  -0.440 (-2.477%)    沽空 $2.01千萬; 比率 15.637%    收17.22元，下跌3.0%；中國銀河 (06881.HK)  -0.120 (-3.000%)    沽空 $9.69百萬; 比率 26.970%    收3.88元，下跌3.0%；"
2018/08/13,12:04,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889526/latest-news,傳眾安夥信銀申請虛擬銀行牌照 平安洽夥拍八達通,據《明報》報道，眾安在線(06060.HK) 沽空 $8.50百萬; 比率 30.481%   、百仕達(01168.HK)  +0.010 (+1.316%)    沽空 $6.00千; 比率 7.418%   及中信銀行(國際)在上周三組成合資公司「眾安虛擬金融有限公司」，並計劃以此申請虛擬銀行牌照。該合資七名董事中包括了思捷環球(00330.HK主席、前恆生大班柯清輝。報道引述消息指，眾安的本業是互聯網保險公司，除了希望向本港客戶銷售保險產品外，亦計劃利用虛擬銀行平台，把現有的內地客戶帶來香港，提供更全面的財富管理服務，又指眾安虛擬金融有限公司計劃趕及在8月底前遞交申請，希望成為首批虛擬銀行。此外，報道亦引述消息稱，中國平安(02318.HK)  -1.050 (-1.459%)    沽空 $3.25億; 比率 36.058%   有意與八達通合資成立虛擬銀行，惟目前雙方仍處談判階段。
2018/08/13,12:03,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889523/latest-news,《公司業績》利郎(01234.HK)半年純利3.4億人民幣升26%  中期連特別息共23港仙,中國利郎(01234.HK) 沽空 $20.03萬; 比率 1.239%   公布截至今年6月底止中期業績，營業額12.93億元人民幣(下同)，按年升26.5%。純利3.41億元，按年升25.9%；每股盈利28.5分。派息共23港仙(上年同期派18港仙)，包括中期息16港仙及特別息7港仙。
2018/08/13,12:03,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889522/latest-news,《大行報告》德銀：土耳其危機不會對全球市場造成持續影響,《華爾街日報》報道，德銀經濟師Torsten Slok表示，土耳其貨幣危機不會對全球市場造成持續影響，認為指土耳其相對比較脆弱。土耳其外幣負債相對其他新興市場較高，在土耳其里拉下跌後將使該國償還外債成本增加。該國經常帳赤字亦比其他新興市場為大，包括南非及早前出現危機的阿根廷，經常帳赤字高企意味該國需要更多外來資金補充。
2018/08/13,11:53,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889520/latest-news,《大行報告》瑞銀升友邦(01299.HK)目標價至74.3元 評級「中性」,友邦(01299.HK) 沽空 $1.58億; 比率 36.483%   將於8月24日公布中期業績，瑞銀預測友邦次季新業務價值增長22%，按固定匯率計增長則為18%，市場預期增長介乎22%-25%。該行料中國業務將佔增長近一半。該行指友邦目前估值已反映中期新業務價值增長20%-25%之預測，惟相信保誠(02378.HK)  -6.300 (-3.418%)   潛在出售業務將攤薄友邦之估值溢價，另外友邦於中港兩地經紀增長數字放緩，今年全年經調整新業務增長或僅得16%等因素仍未於現價反映。該行根據全年經調整業績預測，目標價自72元上調至74.3元，評級維持「中性」。
2018/08/13,11:50,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889519/latest-news,中銀國際：內地教育股面臨被下調估值壓力  加強監管改變行業前景,中銀國際發表報告表示，國家司法部上周五(10日)發布《民促法實施條例(修訂草案)(送審稿)》。送審稿較此前的徵求意見稿離修訂完成更近一步，針對內地民辦教育進行監管，倘若最終條例通過，影響範圍包括K-12(從幼兒園到12年級的教育，12年級相當於高三)及私人高校(colleges)，包括限制外國機構不准持有及管理非營利性學校(1至9級)，而教育團體亦不被允許透過兼併擴張，收購等擴大非營利性學校領域。該行表示，倘若上述司法部教育監管條例獲通過，關注內地是否確立對1至9級學校對VIE(可變利益實體)-WFOE(上層股東股權質押於發行人的境內外商獨資企業)結構制度，而內地非營利性學校未來進行併購能否獲批，並關注新規管政策下，教育企業能否仍可透過WFOE(上層股東股權質押於發行人的境內外商獨資企業)結構方式，向內地非盈利性學校收取管理費及顧問費用。中銀國際指，部分在本港上市的教育股目前仍尋求併購，投資者更為關注相關資本回報多於教育質素，該行重申內地教育行業要承受較多社會責任為先的觀點，相信內地監管當局或藉此冷卻民辦教育追求資本回報多於教育本身情況，料監管風險對行業構成挑戰。該行表示，基於市場對內地教育行業前景轉趨審慎，料內地教育股會面臨被下調估值預測的壓力，料板塊今(13日)會承壓。目前該行維持對相關教育股的盈利預測，但若上述司法部民法第十二條(即教育機構不能藉併購擴大非營利學校領域)通過及當局有效執行，料或會下調對教育股盈利預測。
2018/08/13,11:48,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889518/latest-news,三星電子稱將全球首推可摺疊智能手機,南韓《聯合通訊社》(Yonhap)報道，三星電子移動業務部門總裁高東真表示，公司將在全球推出首款可摺疊智能手機，並希望產品推出後能得到市場認可，又說距離新品面世已為時不遠。市場普遍預測，新品最早有望於年內，最晚明年1月至2月與消費者見面。高東真沒有詳細說明產品質量及耐用性等問題，但指公司專注消費者喜好，開發消費者喜愛並能夠接受的產品。目前華為、蘋果、LG電子、小米等各手機製造商正在準備推出折疊手機，不久前華為宣稱將推出全球首款摺疊智能手機。
2018/08/13,11:48,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889514/latest-news,《瑞信窩輪》內銀內險捱沽，留意建行購26212 / 平安購12332,有報道指，中銀保監落實「無還本續貸」監管政策，內銀股周一向下。建行（0939）周一失守7元，跌幅曾擴大至逾2%，一度失守6.9元水平。看好可留意建行購26212，行使價7.49元，19年2月到期。或建行牛66472，收回價6.75元，行使價6.65元，18年12月到期。工行（1398）周一曾經回落至5.6元邊緣，低位曾跌逾2%。看好可留意工行購21616，行使價6.29元，18年12月到期。或工行牛57026，收回價5.5元，行使價5.4元，19年1月到期。招行（3968）周一跌幅較顯著，低位曾跌逾4%，險守29元水平。看好可留意招行購22450，行使價29.93元，18年11月到期。或招行牛61086，收回價26.88元，行使價26.48元，19年5月到期。A股整固，內險股亦偏軟。中國平安（2318）周一跌逾2%，低位暫守70元關口。看好可留意平安購12332，行使價77.28元，18年10月到期。或平安牛57781，收回價69.68元，行使價69.08元，19年1月到期。相反看淡可留意平安熊57565，收回價73.58元，行使價74.28元，18年12月到期。至於中國人壽（2628）周一再下試52周低位，曾低見18.6元水平。看好可留意中壽購25804，行使價19.02元，19年1月到期。 (本結構性產品並無抵押品)《瑞信香港認股證及牛熊證銷售主管何啟聰》
2018/08/13,11:44,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889516/latest-news,《滬深兩市》滬指半日跌1.73%  創指失千五關  5G概念逆市炒高,"滬深兩市周一(13日)跳空低開後，三大股指走勢持續低迷，創指失守1,500點，5G概念、黃金、生物製品等板塊逆市造好，釀酒、民航、金融等權重板塊則跌幅居前。截至中午收市，上證綜指、深證成指分別跌1.73%、1.42%，報2,746點及8,688點；滬深300指數報3,341點，走低1.85%；創業板指數亦跌0.78%，至1,499點。釀酒板塊跌幅居前，重慶啤酒(600132.SH)、古井貢酒(000596.SZ)大跌逾半成，山西汾酒(600809.SH)、洋河股份(002304.SZ)走低逾4%；民航股低迷，國航(601111.SH)、南航(600029.SH)分別跌4.2%和3.7%，華夏航空(002928.SZ)、東航(600115.SH)、春秋(601021.SH)亦低水逾2%；保險股弱勢，中國太保(601601.SH)大跌4.1%，新華保險(601336.SH)走低3.5%，中國平安(601318.SH)、國壽(601628.SH)亦低水逾2%。銀行股造淡，成都銀行(601838.SH)跌4.2%，建行(601939.SH)、招行(600036.SH)、工行(601398.SH)等走低逾3%；地產股方面，萬業企業(600641.SH)、沙河股份(000014.SZ)分別挫6%和5.3%，珠江實業(600684.SH)、廣宇發展(000537.SZ)、天津松江(600225.SH)等走低逾4%；航運、基建、公用事業等板塊亦跌幅居前。5G概念逆市炒高，富春股份(300299.SZ)、新易盛(300502.SZ)、宜通世紀(300310.SZ)、邦訊技術(300312.SZ)漲停，長飛光纖(601869.SH)、萬馬科技(300698.SZ)彈逾6%，碩貝德(300322.SZ)、永鼎股份(600105.SH)亦揚逾5%；金股偏強，西部黃金(601069.SH)彈3.4%，中金黃金(600489.SH)、山東黃金(600547.SH)、赤峰黃金(600988.SH)升超過2%；部分油氣股低開高走，中礦資源(002738.SZ)漲停，中海油服(601808.SH)再升2%；生物疫苗股活躍，康泰生物(300601.SZ)飆7.5%，我武生物(300357.SZ)、安圖生物(603658.SH)分別漲4.2%和3.5%。"
2018/08/13,11:43,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889517/latest-news,穆迪上調越南主權評級至Ba3  展望調整至穩定,評級機構穆迪上調越南政府長期發行人及高級無抵押評級，由「B1」升至「Ba3」，評級展望由「正面」調整至「穩定」。該行料2018至2022年間，越南年均經濟增長達6.4%，高於獲「B1」評級主權國中位數3.7%。報告指，由於勞動資源和資本使用效率改善，越南經濟增長潛力巨大，料約6.5%。越南經濟正趨向高附加值領域，具高增長率和強勁競爭力。穆迪稱，政府債券平均發行期限長，以及逐步減少對外幣債務的依賴，體現出政府的穩定及減少其對債務的負擔，尤其是經濟強勁增長時間長於預測的情況下。越南政府的債券架構也限制金融衝擊造成的影響。上述對越南信用評級的上調，也體現了銀行體系改善。
2018/08/13,11:40,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889515/latest-news,《亞洲股市》滬港日台菲及印尼股市跌幅擴至1.7%-2.9%,"土耳其政治及經濟危機惡化，市場憂慮當地金融市場不穩及經濟危機加劇，或會蔓延至其他經濟體及銀行業，投資者避險情緒升溫，資金撤出較高風險資產，流入美元及日圓避難，新興市場貨幣遭拋售。亞太區股市今天全面跟隨歐美下跌。印尼央行干預匯市穩定印尼盾匯價，當地股市急挫2.9%，報5,899，為區內表現最差市場。菲股也急挫2%，報7,647。日經午後開市跌幅擴大，最低見21,891，現造21,902，續挫1.8%。港股最多急挫531點，低見27,835，現造27,858，續挫508點或1.8%。台灣加權指數跌幅擴至近2.1%，報10,756。上證低見2,744，半日收2,746，續跌1.7%；深成低見8,680，半日收8,688，回吐1.4%。星股及韓股續跌1.2%及1.4%，分別報3,246及2,250。"
2018/08/13,11:31,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889513/latest-news,特朗普支持杯葛因貿易戰把生產線遷離美國的哈利電單車,美國總統特朗普在社交平台Twitter表示，很多哈利(Harley-Davidson)電單車車主計劃，若公司把生產移離美國便會予以杯葛，指這是好的做法。他指大部分其他公司正返回美國，包括哈利電單車的競爭對手。他指哈利電單車的決定差勁，美國很快會有公平或更佳的競爭形勢。哈利電單車管理層表示，計劃把向歐洲出售電單車的生產線遷離美國，以避開歐盟的報復性關稅。
2018/08/13,11:25,http://www.aastocks.com/tc/stocks/news/aafn-content/NOW.889511/latest-news,《資金流向》港匯7.8498  一個月拆息跌至逾兩月低,"港匯今(13日)早徘徊弱方保證邊緣，高低位7.8493/7.8499，現貨美電新報7.8498。另外，與供樓利率相關的一個月拆息扭轉上日升勢，今跌至1.285厘，創6月6日以來逾兩個月低位。港元銀行同業拆息時期│上交易日息率│最新息率隔夜│0.64643厘│0.58446厘一周│0.88893厘│0.84036厘一個月│1.33340厘│1.28500厘三個月│1.81625厘│1.80714厘六個月│2.06465厘│2.05964厘本周三(15日)銀行體系結餘，預計為1,093.98億元。"
